TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME,id
WELL_DRILL_PERIOD_INV,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,997
WELL_DRILL_CHECK,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,998
WELL_BA_SERVICE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,999
PPDM_MAP_RULE,SOURCE,R_SOURCE,SOURCE,1000
RESENT_ECO_VOLUME,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1001
PRODUCT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1002
WELL_VERSION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1003
EQUIPMENT_SPEC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1004
CAT_EQUIP_SPEC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1005
BA_AUTHORITY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1006
SAMPLE_ANALYSIS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1007
R_WO_CONDITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1008
R_WO_COMPONENT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1009
R_WELL_ZONE_INT_VALUE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1010
R_WELL_SERVICE_METRIC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1011
R_SF_TOWER_TYPE,SOURCE,R_SOURCE,SOURCE,1012
R_SAMPLE_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1013
R_LITH_COMPONENT,SOURCE,R_SOURCE,SOURCE,1014
R_LAND_LESSOR_TYPE,SOURCE,R_SOURCE,SOURCE,1015
R_LAND_COMPONENT_TYPE,SOURCE,R_SOURCE,SOURCE,1016
R_INSTRUMENT_TYPE,SOURCE,R_SOURCE,SOURCE,1017
R_LAND_PROPERTY_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1018
R_FAC_STATUS_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1019
R_FAC_PIPE_TYPE,SOURCE,R_SOURCE,SOURCE,1020
R_FAC_MAINT_STATUS,SOURCE,R_SOURCE,SOURCE,1021
R_FAC_LIC_VIOLATION_TYPE,SOURCE,R_SOURCE,SOURCE,1022
R_EQUIP_STATUS,SOURCE,R_SOURCE,SOURCE,1023
R_EQUIP_SPEC_REF_TYPE,SOURCE,R_SOURCE,SOURCE,1024
R_ECONOMIC_SCENARIO,SOURCE,R_SOURCE,SOURCE,1025
R_CONSULT_TYPE,SOURCE,R_SOURCE,SOURCE,1026
R_COLLAR_TYPE,SOURCE,R_SOURCE,SOURCE,1027
R_FAC_PIPE_MATERIAL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1028
R_FAC_LIC_VIOLATION_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1029
R_FAC_LIC_EXTEND_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1030
R_EQUIP_SPEC_REF_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1031
R_CONSULT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1032
R_COLOR,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1033
R_ACCOUNT_PROC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1034
RM_WELL_LOG,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1035
RM_THESAURUS_GLOSSARY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1036
RM_PHYS_ITEM_STORE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1037
RM_COMPOSITE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1038
PROJECT_PLAN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1039
CONT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1040
CONT_REMARK,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1041
Z_WELL_WATER_ANALYSIS,SALINITY_TYPE,R_SALINITY_TYPE,SALINITY_TYPE,1042
Z_WELL_TOUR_OCCURRENCE,LOST_CIRC_SEVERITY,R_SEVERITY,SEVERITY,1043
Z_WELL_TOUR_OCCURRENCE,LOST_MATERIAL_TYPE,R_LOST_MATERIAL_TYPE,LOST_MATERIAL_TYPE,1044
Z_WELL_OIL_ANALYSIS,TEST_TYPE,R_WELL_TEST_TYPE,WELL_TEST_TYPE,1045
Z_PDEN_VOL_BY_MONTH,VOLUME_METHOD,R_VOLUME_METHOD,VOLUME_METHOD,1046
WORK_ORDER,WORK_ORDER_TYPE,R_WO_TYPE,WORK_ORDER_TYPE,1047
WELL_VERSION,LEGAL_SURVEY_TYPE,R_LEGAL_SURVEY_TYPE,LEGAL_SURVEY_TYPE,1048
WELL_VERSION,WELL_LEVEL_TYPE,R_WELL_LEVEL_TYPE,WELL_LEVEL_TYPE,1049
WELL_VERSION,CURRENT_STATUS,R_WELL_STATUS,STATUS,1050
WELL_TREATMENT,TREATMENT_STATUS_TYPE,R_COMPLETION_STATUS,COMPLETION_STATUS,1051
WELL_TREATMENT,TREATMENT_STATUS_TYPE,R_COMPLETION_STATUS,STATUS_TYPE,1052
WELL_TEST_ANALYSIS,FLUID_TYPE,R_FLUID_TYPE,FLUID_TYPE,1053
WELL_TEST,WELLBORE_COMPLETION_TYPE,R_COMPLETION_TYPE,COMPLETION_TYPE,1054
WELL_TEST,HOLE_CONDITION,R_HOLE_CONDITION,HOLE_CONDITION,1055
WELL_TEST,PERMEABILITY_QUALITY,R_QUALITY,QUALITY,1056
WELL_STATUS,STATUS_TYPE,R_WELL_STATUS,STATUS_TYPE,1057
WELL_SHOW,SAMPLE_TYPE,R_SAMPLE_TYPE,SAMPLE_TYPE,1058
WELL_PERFORATION,COMPLETION_STATUS_TYPE,R_COMPLETION_STATUS,STATUS_TYPE,1059
WELL_NODE_VERSION,LOCATION_QUALIFIER,R_LOCATION_QUALIFIER,LOCATION_QUALIFIER,1060
WELL_NODE,NODE_POSITION,R_NODE_POSITION,NODE_POSITION,1061
WELL_NODE,LEGAL_SURVEY_TYPE,R_LEGAL_SURVEY_TYPE,LEGAL_SURVEY_TYPE,1062
WELL_MUD_SAMPLE,MUD_SAMPLE_TYPE,R_MUD_SAMPLE_TYPE,MUD_SAMPLE_TYPE,1063
WELL_MUD_SAMPLE,MUD_COLLECT_REASON,R_MUD_COLLECT_REASON,MUD_COLLECT_REASON,1064
WELL_MUD_PROPERTY,MUD_PROPERTY,R_MUD_PROPERTY_CODE,MUD_PROPERTY_CODE,1065
WELL_LOG_CURVE_SCALE,MATRIX_LITHOLOGY_SETTING,R_LOG_MATRIX,LOG_MATRIX_TYPE,1066
WELL_LOG_CURVE_REMARK,REMARK_USE_TYPE,R_REMARK_USE_TYPE,REMARK_USE_TYPE,1067
WELL_LOG_CURVE,GOOD_VALUE_TYPE,R_LOG_GOOD_VALUE_TYPE,GOOD_VALUE_TYPE,1068
WELL_LOG_CLS_CRV_CLS,WELL_LOG_CLASS,R_WELL_LOG_CLASS,WELL_LOG_CLASS,1069
WELL_LOG,DEPTH_TYPE,R_LOG_DEPTH_TYPE,DEPTH_TYPE,1070
WELL_LICENSE_STATUS,LICENSE_STATUS,R_LICENSE_STATUS,LICENSE_STATUS_TYPE,1071
WELL_LICENSE_REMARK,REMARK_TYPE,R_REMARK_TYPE,REMARK_TYPE,1072
WELL_LICENSE_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,1073
WELL_DRILL_STATISTIC,STATISTIC_CODE,R_DRILL_STAT_CODE,STATISTIC_TYPE,1074
WELL_DRILL_REMARK,REMARK_TYPE,R_REMARK_TYPE,REMARK_TYPE,1075
WELL_DRILL_PIPE_INV,REPORT_TIME_TYPE,R_DRILL_REPORT_TIME,REPORT_TIME_TYPE,1076
WELL_DRILL_PERIOD_SERV,SERVICE_METRIC,R_WELL_SERV_METRIC_CODE,METRIC_CODE,1077
WELL_DIR_SURVEY_GEOMETRY,GEOMETRY_TYPE,R_GEOMETRY_TYPE,GEOMETRY_TYPE,1078
WELL_DIR_SRVY_STATION,POINT_TYPE,R_DIR_SRVY_POINT_TYPE,POINT_TYPE,1079
WELL_DIR_SRVY,DIR_SURVEY_CLASS,R_DIR_SRVY_CLASS,DIR_SURVEY_CLASS,1080
WELL_CORE_DESCRIPTION,POROSITY_QUALITY,R_QUALITY,QUALITY,1081
WELL_CORE_ANAL_METHOD,CORE_SOLVENT,R_CORE_SOLVENT,CORE_SOLVENT,1082
WELL_CORE_ANALYSIS,PRIMARY_SAMPLE_TYPE,R_CORE_SAMPLE_TYPE,CORE_SAMPLE,1083
WELL_COMPONENT,WELL_COMPONENT_TYPE,R_WELL_COMPONENT_TYPE,WELL_COMPONENT_TYPE,1084
WELL_ACTIVITY_DURATION,END_TIMEZONE,R_TIMEZONE,TIMEZONE,1085
WELL_ACTIVITY,LOST_MATERIAL_TYPE,R_LOST_MATERIAL_TYPE,LOST_MATERIAL_TYPE,1086
WELL,DEPTH_DATUM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE,1087
WELL,STATUS_TYPE,R_WELL_STATUS,STATUS_TYPE,1088
SUBSTANCE_COMPOSITION,SUBSTANCE_COMPONENT_TYPE,R_SUBSTANCE_COMP_TYPE,SUBSTANCE_COMPONENT_TYPE,1089
STRAT_WELL_SECTION,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,1090
STRAT_UNIT,STRAT_TYPE,R_STRAT_TYPE,STRAT_TYPE,1091
STRAT_UNIT,STRAT_TYPE,R_STRAT_UNIT_TYPE,STRAT_TYPE,1092
STRAT_UNIT,STRAT_INTERPRET_METHOD,R_STRAT_INTERP_METHOD,STRAT_INTERPRET_METHOD,1093
STRAT_NODE_VERSION,NS_DIRECTION,R_NS_DIRECTION,NS_DIRECTION,1094
STRAT_FIELD_SECTION,PICK_QUALIFIER,R_PICK_QUALIFIER,PICK_QUALIFIER,1095
STRAT_FIELD_SECTION,REPEAT_STRAT_TYPE,R_REPEAT_STRAT_TYPE,REPEAT_STRAT_TYPE,1096
STRAT_COL_UNIT_AGE,STRAT_AGE_METHOD,R_STRAT_AGE_METHOD,STRAT_AGE_METHOD,1097
SP_ZONE_SUBSTANCE,TOP_QUALIFIER,R_STRAT_UNIT_QUALIFIER,QUALIFIER,1098
SP_POLYGON,REFERENCE_DATUM,R_SEIS_REF_DATUM,REFERENCE_DATUM,1099
SP_POINT_VERSION,LOCATION_QUALITY,R_LOCATION_QUALITY,LOCATION_QUALITY,1100
SP_POINT_VERSION,NS_DIRECTION,R_NS_DIRECTION,NS_DIRECTION,1101
SP_PARCEL_M_B,EW_START_LINE,R_EW_START_LINE,EW_START_LINE,1102
SF_VESSEL,DRILL_HOLE_POSITION,R_DRILL_HOLE_POSITION,DRILL_HOLE_POSITION,1103
SF_RIG,DESILTER_TYPE,R_RIG_DESILTER_TYPE,DESILTER_TYPE,1104
SF_PLATFORM,PLATFORM_TYPE,R_PLATFORM_TYPE,PLATFORM_TYPE,1105
SF_PAD,PAD_TYPE,R_SF_PAD_TYPE,PAD_TYPE,1106
SF_BA_SERVICE,BA_SERVICE_TYPE,R_BA_SERVICE_TYPE,BA_SERVICE_TYPE,1107
SF_AIRCRAFT,AIRCRAFT_TYPE,R_AIRCRAFT_TYPE,AIRCRAFT_TYPE,1108
SEIS_VELOCITY_INTERVAL,VELOCITY_TYPE,R_VELOCITY_TYPE,VELOCITY_TYPE,1109
SEIS_VELOCITY_INTERVAL,VELOCITY_QUALITY,R_QUALITY,QUALITY,1110
SEIS_VELOCITY,COMPUTE_METHOD,R_VELOCITY_COMPUTE,COMPUTE_METHOD,1111
SEIS_STREAMER,CABLE_MAKE,R_SEIS_CABLE_MAKE,CABLE_MAKE,1112
SEIS_SET,CURRENT_SEIS_STATUS,R_SEIS_STATUS,SEIS_STATUS,1113
SEIS_RECVR_SETUP,RCVR_ARRAY_TYPE,R_SEIS_RCVR_ARRY_TYPE,SEIS_RCVR_ARRAY_TYPE,1114
SEIS_PICK,PICK_VERSION_TYPE,R_PICK_VERSION_TYPE,PICK_VERSION_TYPE,1115
SEIS_PATCH,ROLL_ALONG_METHOD,R_ROLL_ALONG_METHOD,ROLL_ALONG_METHOD,1116
SEIS_LICENSE_VIOLATION,VIOLATION_TYPE,R_SEIS_LIC_VIOL_TYPE,VIOLATION_TYPE,1117
SEIS_INTERP_SURFACE,REPEAT_STRAT_TYPE,R_REPEAT_STRAT_TYPE,REPEAT_STRAT_TYPE,1118
SEIS_INTERP_SURFACE,CONFORMITY_RELATIONSHIP,R_CONFORMITY_RELATION,CONFORMITY_RELATIONSHIP,1119
SEIS_ACTIVITY,SEIS_ACTIVITY_TYPE,R_SEIS_ACTIVITY_TYPE,SEIS_ACTIVITY_CLASS,1120
SAMPLE_ANAL_COMPONENT,COMPONENT_TYPE,R_SAMPLE_ANAL_COMP_TYPE,SAMPLE_ANAL_COMPONENT_TYPE,1121
SAMPLE_ANALYSIS,COLLECTION_TYPE,R_SAMPLE_COLLECTION_TYPE,COLLECTION_TYPE,1122
RM_PHYSICAL_ITEM,PHYSICAL_ITEM_STATUS,R_PHYSICAL_ITEM_STATUS,PHYSICAL_ITEM_STATUS,1123
RM_DATA_STORE_ITEM,ITEM_SUB_CATEGORY,R_ITEM_SUB_CATEGORY,ITEM_SUB_CATEGORY,1124
RM_DATA_STORE_ITEM,ITEM_SUB_CATEGORY,R_ITEM_SUB_CATEGORY,ITEM_CATEGORY,1125
REST_REMARK,REMARK_CODE,R_REST_REMARK,RESTRICTION_REMARK_TYPE,1126
RESERVE_ENTITY,GROUP_TYPE,R_RESENT_GROUP_TYPE,GROUP_TYPE,1127
RATE_SCHED_DETAIL,RATE_CONDITION,R_RATE_CONDITION,RATE_CONDITION,1128
RATE_SCHED_DETAIL,PERIOD_TYPE,R_PERIOD_TYPE,PERIOD_TYPE,1129
RATE_SCHEDULE_COMPONENT,RATE_SCHEDULE_COMPONENT_TYPE,R_RATE_SCHEDULE_COMP_TYPE,RATE_SCHEDULE_COMPONENT_TYPE,1130
PR_STR_FORM_STAT_HIST,STATUS_TYPE,R_PROD_STR_FM_STATUS,STATUS,1131
PROJECT_STATUS,STATUS,R_PROJECT_STATUS,STATUS,1132
PROD_STR_STAT_HIST,TIMEZONE,R_TIMEZONE,TIMEZONE,1133
PROD_STRING_FORM_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,1134
PROD_STRING_FORMATION,STATUS_TYPE,R_WELL_STATUS,STATUS,1135
PROD_STRING_FORMATION,STATUS_TYPE,R_WELL_STATUS,STATUS_TYPE,1136
PROD_STRING_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE,1137
PROD_STRING_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,1138
PROD_STRING,STATUS_TYPE,R_WELL_STATUS,STATUS,1139
PROD_LEASE_UNIT_VERSION,LEASE_UNIT_TYPE,R_LEASE_UNIT_TYPE,LEASE_UNIT_TYPE,1140
PROD_LEASE_UNIT_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,1141
PPDM_RULE_DETAIL,REFERENCE_VALUE_TYPE,R_PPDM_REF_VALUE_TYPE,REFERENCE_VALUE_TYPE,1142
PPDM_RULE,RULE_PURPOSE,R_PPDM_RULE_PURPOSE,RULE_PURPOSE,1143
PPDM_QUANTITY_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID,1144
PPDM_GROUP_REMARK,REMARK_TYPE,R_REMARK_TYPE,REMARK_TYPE,1145
PPDM_COLUMN,COLUMN_KEY_METHOD,R_PPDM_CREATE_METHOD,CREATE_METHOD,1146
PPDM_COLUMN,DEFAULT_VALUE_METHOD,R_PPDM_DEFAULT_VALUE,DEFAULT_VALUE_METHOD,1147
PPDM_CODE_VERSION_XREF,CODE_XREF_TYPE,R_CODE_VERSION_XREF_TYPE,CODE_XREF_TYPE,1148
PDEN_VOL_SUMMARY,AMEND_REASON,R_PDEN_AMEND_REASON,AMEND_REASON,1149
PDEN_VOL_SUMMARY,PERIOD_TYPE,R_PERIOD_TYPE,PERIOD_TYPE,1150
PDEN,PDEN_STATUS_TYPE,R_PDEN_STATUS,PDEN_STATUS_TYPE,1151
PDEN,PDEN_STATUS,R_PDEN_STATUS,PDEN_STATUS_TYPE,1152
PALEO_SUMMARY,CONFIDENTIAL_TYPE,R_CONFIDENTIAL_TYPE,CONFIDENTIAL_TYPE,1153
OBLIG_DEDUCT_CALC,CALCULATION_POINT,R_OBLIG_CALC_POINT,CALCULATION_POINT,1154
NOTIFICATION_COMPONENT,NOTIFICATION_COMPONENT_TYPE,R_NOTIFICATION_COMP_TYPE,NOTIFICATION_COMPONENT_TYPE,1155
LITH_SAMPLE_DESC,LITHOLOGY,R_LITHOLOGY,LITHOLOGY,1156
LITH_SAMPLE_DESC,DEPOSITIONAL_ENVIRONMENT,R_LITH_DEP_ENV,DEPOSITIONAL_ENVIRONMENT,1157
LITH_ROCK_TYPE,ROUNDING,R_LITH_ROUNDING,ROUNDING,1158
LITH_ROCK_TYPE,OIL_STAIN,R_LITH_OIL_STAIN,OIL_STAIN,1159
LITH_ROCK_STRUCTURE,STRUCTURE_TYPE,R_LITH_STRUCTURE,STRUCTURE,1160
LITH_ROCK_COLOR,BASIC_COLOR,R_LITH_COLOR,COLOR,1161
LITH_POROSITY,POROSITY_TYPE,R_POROSITY_TYPE,POROSITY_TYPE,1162
LITH_COMPONENT,LITH_PATTERN_CODE,R_LITH_PATTERN_CODE,LITH_PATTERN_CODE,1163
LEGAL_OFFSHORE_LOC,PROJECTED_EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION,1164
LEGAL_NE_LOC,EW_START_LINE,R_EW_START_LINE,EW_START_LINE,1165
LEGAL_LOC_REMARK,LAND_PARCEL_TYPE,R_PARCEL_TYPE,PARCEL_TYPE,1166
LAND_TERMINATION,TERMINATION_TYPE,R_LR_TERMIN_TYPE,TERMINATION_TYPE,1167
LAND_SALE_REST_REMARK,RESTRICTION_REMARK_TYPE,R_REST_REMARK,RESTRICTION_REMARK_TYPE,1168
LAND_SALE_OFFERING,CANCEL_REASON,R_L_OFFR_CANCEL_RSN,LAND_OFFR_CANCEL_RSN,1169
LAND_RIGHT,LAND_ACQTN_METHOD,R_LAND_ACQTN_METHOD,LAND_ACQTN_METHOD,1170
INT_SET_STATUS,INT_SET_STATUS,R_INT_SET_STATUS,INT_SET_STATUS,1171
INT_SET_COMPONENT,COMPONENT_TYPE,R_INT_SET_COMPONENT,COMPONENT_TYPE,1172
HSE_INCIDENT_EQUIP,EQUIPMENT_TYPE,R_CAT_EQUIP_TYPE,CAT_EQUIP_TYPE,1173
FOSSIL_DESC,DESCRIPTION_TYPE,R_FOS_DESC_CODE,DESCRIPTION_CODE,1174
FOSSIL_DESC,DESCRIPTION_TYPE,R_FOS_DESC_CODE,DESCRIPTION_TYPE,1175
FOSSIL_DESC,DESCRIPTION_CODE,R_FOS_DESC_CODE,DESCRIPTION_TYPE,1176
FACILITY_STATUS,TIMEZONE,R_TIMEZONE,TIMEZONE,1177
EQUIPMENT_XREF,EQUIP_XREF_TYPE,R_EQUIP_XREF_TYPE,EQUIP_XREF_TYPE,1178
EQUIPMENT_MAINTAIN,MAINT_LOCATION_TYPE,R_EQUIP_MAINT_LOC,MAINT_LOCATION_TYPE,1179
ENT_SECURITY_GROUP,GROUP_TYPE,R_ENT_SEC_GROUP_TYPE,GROUP_TYPE,1180
CS_COORD_TRANS_PARM,TRANSFORM_PARM,R_CS_TRANSFORM_PARM,TRANSFORM_PARM,1181
CS_COORD_ACQUISITION,COMPUTE_METHOD,R_COORD_COMPUTE,COMPUTE_METHOD,1182
CONT_VOTING_PROC,NO_VOTE_RESPONSE,R_CONT_VOTE_RESPONSE,VOTE_RESPONSE,1183
CONTEST_COMPONENT,CONTEST_COMPONENT_TYPE,R_CONTEST_COMP_TYPE,CONTEST_COMPONENT_TYPE,1184
CONTEST,LR_CONTEST_TYPE,R_CONTEST_TYPE,CONTEST_TYPE,1185
CONSULT_XREF,CONSULT_XREF_TYPE,R_CONSULT_XREF_TYPE,CONSULT_XREF_TYPE,1186
CONSULT,PERIOD_TYPE,R_PERIOD_TYPE,PERIOD_TYPE,1187
CONSENT_COMPONENT,CONSENT_COMPONENT_TYPE,R_CONSENT_COMP_TYPE,CONSENT_COMPONENT_TYPE,1188
CONSENT,CURRENT_STATUS,R_CONSENT_STATUS,CONSENT_STATUS,1189
CLASS_LEVEL_XREF,LEVEL_XREF_TYPE,R_CLASS_LEV_XREF_TYPE,LEVEL_XREF_TYPE,1190
CLASS_LEVEL_COMPONENT,LANGUAGE,R_LANGUAGE,LANGUAGE_ID,1191
CLASS_LEVEL,RETENTION_PERIOD,R_RETENTION_PERIOD,RETENTION_PERIOD,1192
CAT_EQUIP_SPEC,REFERENCE_VALUE_TYPE,R_EQUIP_SPEC_REF_TYPE,REFERENCE_VALUE_TYPE,1193
CAT_ADDITIVE,PURCHASE_QUANTITY_TYPE,R_CAT_ADDITIVE_QUANTITY,QUANTITY_TYPE,1194
BA_XREF,BA_XREF_TYPE,R_BA_XREF_TYPE,BA_XREF_TYPE,1195
AREA_DESCRIPTION,AREA_DESC_CODE,R_AREA_DESC_CODE,AREA_DESC_TYPE,1196
APPLIC_ATTACH,ATTACHMENT_TYPE,R_APPLIC_ATTACHMENT,ATTACHMENT_TYPE,1197
WELL_TEST_PERIOD,PERIOD_TYPE,R_TEST_PERIOD_TYPE,TEST_PERIOD_TYPE,1198
WELL_TEST_MUD,MUD_SAMPLE_TYPE,R_MUD_SAMPLE_TYPE,MUD_SAMPLE_TYPE,1199
WELL_LOG_DICT_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID,1200
WELL_GEOMETRY,GEOMETRY_FORMAT,R_GEOMETRY_FORMAT,GEOMETRY_FORMAT,1201
WELL_DRILL_BIT_PERIOD,DRILL_OP_TYPE,R_WELL_DRILL_OP_TYPE,DRILL_OP_TYPE,1202
WELL_DRILL_BIT_INTERVAL,CUTTING_STRUCTURE_MDC,R_BIT_CUT_STRUCT_DULL,CUTTING_STRUCTURE_MDC,1203
WELL_DRILL_BIT_INTERVAL,CUTTING_STRUCTURE_TI,R_BIT_CUT_STRUCT_INNER,CUTTING_STRUCTURE_T1,1204
WELL_DRILL_BIT_INTERVAL,DRILL_BIT_TYPE,R_DRILL_BIT_TYPE,DRILL_BIT_TYPE,1205
WELL_BA_SERVICE,SERVICE_TIMEZONE,R_TIMEZONE,TIMEZONE,1206
WELL_ALIAS,LOCATION_TYPE,R_WELL_ALIAS_LOCATION,LOCATION_TYPE,1207
WELL_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE,1208
STRAT_NAME_SET_XREF,XREF_TYPE,R_NAME_SET_XREF_TYPE,XREF_TYPE,1209
STRAT_HIERARCHY_DESC,STRAT_TYPE,R_STRAT_UNIT_TYPE,STRAT_UNIT_TYPE,1210
STRAT_HIERARCHY_DESC,STRAT_HIERARCHY_TYPE,R_STRAT_HIERARCHY,STRAT_HIERARCHY_TYPE,1211
STRAT_FIELD_STATION,FIELD_STATION_TYPE,R_FIELD_STATION_TYPE,FIELD_STATION_TYPE,1212
SP_PARCEL_OFFSHORE,OFFSHORE_AREA_CODE,R_OFFSHORE_AREA_CODE,OFFSHORE_AREA_CODE,1213
SF_ROAD,DIRECTION,R_DIRECTION,DIRECTION,1214
SF_ROAD,SURFACE_TYPE,R_SF_SURFACE_TYPE,SURFACE_TYPE,1215
SF_RIG_GENERATOR,GENERATOR_TYPE,R_RIG_GENERATOR_TYPE,PLANT_TYPE,1216
SEIS_BIN_POINT_VERSION,VERSION_TYPE,R_SP_POINT_VERSION_TYPE,VERSION_TYPE,1217
SEIS_BIN_OUTLINE,BIN_OUTLINE_TYPE,R_SEIS_BIN_OUTLINE_TYPE,BIN_OUTLINE_TYPE,1218
RM_INFORMATION_ITEM,ITEM_SUB_CATEGORY,R_ITEM_SUB_CATEGORY,ITEM_CATEGORY,1219
RM_IMAGE_SECT,CALIBRATE_APPLICATION,R_SW_APPLICATION,SW_APPLICATION_ID,1220
RM_DOCUMENT,DOCUMENT_TYPE,R_DOCUMENT_TYPE,DOCUMENT_TYPE,1221
RM_CIRC_PROCESS,DATA_CIRC_PROCESS,R_DATA_CIRC_PROCESS,DATA_CIRC_PROCESS,1222
REPORT_HIER_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,1223
PPDM_MAP_RULE,MAP_RULE_TYPE,R_PPDM_MAP_RULE_TYPE,MAP_RULE_TYPE,1224
POOL,POOL_TYPE,R_POOL_TYPE,POOL_TYPE,1225
PDEN_FLOW_MEASUREMENT,MEASUREMENT_TYPE,R_MEASUREMENT_TYPE,MEASUREMENT_TYPE,1226
PDEN_DECLINE_CONDITION,PERIOD_TYPE,R_PERIOD_TYPE,PERIOD_TYPE,1227
PALEO_OBS_QUALIFIER,QUALIFIER_TYPE,R_QUALIFIER_TYPE,QUALIFIER_TYPE,1228
PALEO_FOSSIL_LIST,FOSSIL_COLOR,R_FOS_COLOR,FOSSIL_COLOR,1229
LEGAL_CARTER_LOC,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION,1230
HSE_INCIDENT_WEATHER,WIND_DIRECTION,R_DIRECTION,DIRECTION,1231
FACILITY_MAINTAIN,MAINTAIN_TYPE,R_FAC_MAINTAIN_TYPE,MAINTAIN_TYPE,1232
FACILITY_LIC_STATUS,LICENSE_STATUS_TYPE,R_LICENSE_STATUS,LICENSE_STATUS_TYPE,1233
FACILITY_LICENSE,APPROVED_FACILITY_CLASS,R_FACILITY_CLASS,FACILITY_CLASS_TYPE,1234
EQUIPMENT_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,1235
EQUIPMENT_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,1236
ENTITLEMENT,EXPIRY_ACTION,R_ENT_EXPIRY_ACTION,EXPIRY_ACTION,1237
AREA_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,1238
R_SF_DESC_VALUE,DESC_TYPE,R_SF_DESC_TYPE,DESC_TYPE,1239
R_RMII_METADATA_CODE,METADATA_TYPE,R_RMII_METADATA_TYPE,METADATA_TYPE,1240
R_PROJ_STEP_XREF_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1241
R_PROJECT_STATUS_TYPE,PROJECT_TYPE,R_PROJECT_TYPE,PROJECT_TYPE,1242
R_PROD_STRING_STATUS,STATUS_TYPE,R_PROD_STRING_STAT_TYPE,STATUS_TYPE,1243
R_MUD_PROPERTY_CODE,MUD_PROPERTY,R_MUD_PROPERTY_TYPE,MUD_PROPERTY,1244
