TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME
SEIS_LINE,RESHOOT_SEIS_SET_TYPE,SEIS_LINE,SEIS_SET_TYPE
SEIS_LINE,RESHOOT_SEIS_SET_TYPE,SEIS_LINE,SEIS_LINE_ID
SEIS_LINE,RESHOOT_OF_SET_ID,SEIS_LINE,SEIS_LINE_ID
SF_COMPONENT,SEIS_SET_ID,SEIS_LICENSE,SEIS_SET_TYPE
SEIS_LICENSE_REMARK,LICENSE_ID,SEIS_LICENSE,LICENSE_ID
SEIS_LICENSE_REMARK,SEIS_SET_TYPE,SEIS_LICENSE,SEIS_SET_TYPE
SEIS_LICENSE_AREA,SEIS_SET_TYPE,SEIS_LICENSE,LICENSE_ID
SEIS_LICENSE_AREA,SEIS_SET_ID,SEIS_LICENSE,LICENSE_ID
SEIS_LICENSE_ALIAS,LICENSE_ID,SEIS_LICENSE,LICENSE_ID
SEIS_LICENSE_ALIAS,LICENSE_ID,SEIS_LICENSE,SEIS_SET_TYPE
SEIS_LICENSE_ALIAS,SEIS_SET_ID,SEIS_LICENSE,SEIS_SET_ID
SEIS_LICENSE,REL_SEIS_SET_TYPE,SEIS_LICENSE,LICENSE_ID
SEIS_LICENSE,REL_SEIS_SET_TYPE,SEIS_LICENSE,SEIS_SET_ID
SEIS_LICENSE,REL_LICENSE_ID,SEIS_LICENSE,SEIS_SET_TYPE
SEIS_LICENSE,REL_LICENSE_ID,SEIS_LICENSE,SEIS_SET_ID
PPDM_METRIC_COMPONENT,SEIS_SET_TYPE,SEIS_LICENSE,SEIS_SET_TYPE
OBLIGATION_COMPONENT,SEIS_SET_ID,SEIS_LICENSE,SEIS_SET_TYPE
FIN_COMPONENT,SEIS_SET_TYPE,SEIS_LICENSE,SEIS_SET_ID
FIN_COMPONENT,SEIS_LICENSE_ID,SEIS_LICENSE,LICENSE_ID
CONSULT_COMPONENT,SEIS_LICENSE_ID,SEIS_LICENSE,LICENSE_ID
CONSENT_COMPONENT,SEIS_SET_TYPE,SEIS_LICENSE,SEIS_SET_TYPE
CONSENT_COMPONENT,SEIS_SET_ID,SEIS_LICENSE,LICENSE_ID
SEIS_INTERP_LOAD_PARM,INTERP_SET_ID,SEIS_INTERP_LOAD,INTERP_SET_ID
SEIS_INTERP_LOAD,INTERP_SET_ID,SEIS_INTERP_COMP,COMPONENT_ID
SEIS_VELOCITY,BIN_SOURCE,SEIS_BIN_POINT,BIN_POINT_ID
SEIS_VELOCITY,BIN_GRID_ID,SEIS_BIN_POINT,BIN_POINT_ID
SEIS_PICK,BIN_SEIS_SET_ID,SEIS_BIN_POINT,SEIS_SET_TYPE
SEIS_PICK,BIN_POINT_ID,SEIS_BIN_POINT,BIN_POINT_ID
SEIS_PICK,BIN_POINT_ID,SEIS_BIN_POINT,SEIS_SET_ID
SEIS_PICK,BIN_GRID_ID,SEIS_BIN_POINT,BIN_POINT_ID
SEIS_BIN_POINT_VERSION,BIN_GRID_SOURCE,SEIS_BIN_POINT,BIN_POINT_ID
SEIS_BIN_POINT_VERSION,BIN_GRID_ID,SEIS_BIN_POINT,SEIS_SET_TYPE
SEIS_BIN_POINT_VERSION,BIN_GRID_ID,SEIS_BIN_POINT,SEIS_SET_ID
SEIS_BIN_POINT_VERSION,SEIS_SET_ID,SEIS_BIN_POINT,BIN_GRID_ID
SEIS_BIN_POINT_VERSION,SEIS_SET_ID,SEIS_BIN_POINT,SEIS_SET_TYPE
SEIS_BIN_POINT_TRACE,SEIS_SET_ID,SEIS_BIN_POINT,BIN_POINT_ID
SP_COMPONENT,SEIS_SET_ID,SEIS_BIN_GRID,SEIS_SET_TYPE
SP_COMPONENT,SEIS_BIN_SOURCE,SEIS_BIN_GRID,SOURCE
SP_COMPONENT,SEIS_BIN_SOURCE,SEIS_BIN_GRID,BIN_GRID_ID
SEIS_VELOCITY_VOLUME,BIN_GRID_SEIS_SET_ID,SEIS_BIN_GRID,SEIS_SET_ID
SEIS_SET_GEOMETRY,BIN_SOURCE,SEIS_BIN_GRID,SEIS_SET_TYPE
SEIS_SET_GEOMETRY,SEIS_SET_TYPE,SEIS_BIN_GRID,SEIS_SET_TYPE
SEIS_BIN_POINT,BIN_GRID_SOURCE,SEIS_BIN_GRID,SEIS_SET_TYPE
SEIS_BIN_POINT,SEIS_SET_ID,SEIS_BIN_GRID,BIN_GRID_ID
SEIS_BIN_ORIGIN,INPUT_SEIS_SET_ID,SEIS_BIN_GRID,SEIS_SET_ID
SEIS_BIN_ORIGIN,INPUT_BIN_SOURCE,SEIS_BIN_GRID,SEIS_SET_TYPE
SEIS_BIN_ORIGIN,INPUT_BIN_SOURCE,SEIS_BIN_GRID,SEIS_SET_ID
SEIS_BIN_ORIGIN,INPUT_BIN_GRID_ID,SEIS_BIN_GRID,BIN_GRID_ID
SEIS_BIN_ORIGIN,BIN_GRID_ID,SEIS_BIN_GRID,SEIS_SET_ID
SEIS_SET_COMPONENT,SEIS_SET_TYPE,SEIS_ACTIVITY,ACTIVITY_OBS_NO
SEIS_STREAMER,ACQTN_DESIGN_ID,SEIS_ACQTN_DESIGN,ACQTN_DESIGN_ID
SAMPLE_WATER_ANAL_DTL,WATER_ANAL_OBS_NO,SAMPLE_WATER_ANALYSIS,ANALYSIS_ID
SAMPLE_OIL_VISCOSITY,ANALYSIS_ID,SAMPLE_OIL_ANALYSIS,OIL_ANALYSIS_OBS_NO
SAMPLE_OIL_ANAL_DETAIL,OIL_ANALYSIS_OBS_NO,SAMPLE_OIL_ANALYSIS,ANALYSIS_ID
WORK_ORDER_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID
WELL_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID
WELL_ACTIVITY_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE
SAMPLE_GAS_ANALYSIS,ANALYSIS_SOURCE,SAMPLE_ANALYSIS,SOURCE
RM_INFO_ITEM_CONTENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID
PROD_STRING_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID
PROD_STRING_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE
PALEO_SUM_COMP,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,SOURCE
ENT_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID
CONSULT_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE
CONSENT_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID
SAMPLE_WATER_ANALYSIS,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID
SAMPLE_OIL_ANALYSIS,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE
LITH_LOG_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID
LITH_LOG_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE
LAND_RIGHT_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID
LAND_RIGHT_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID
WORK_ORDER_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
WELL_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID
WELL_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
WELL_ACTIVITY_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
SP_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
SEIS_SET_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
SEIS_SET_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
SEIS_INSP_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID
SAMPLE_ANAL_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
RM_KEYWORD,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
RESENT_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
PPDM_RULE_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
PPDM_RULE_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
PPDM_METRIC_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID
POOL_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
POOL_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID
PALEO_SUM_COMP,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
PALEO_SUM_COMP,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
NOTIFICATION_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
INT_SET_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
INT_SET_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
INSTRUMENT_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
FIELD_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID
CONSENT_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
BA_AUTHORITY_COMP,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID
BA_AUTHORITY_COMP,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
RM_THESAURUS_WORD_XREF,THESAURUS_WORD_ID1,RM_THESAURUS_WORD,THESAURUS_WORD_ID
RM_THESAURUS_WORD_XREF,THESAURUS_ID1,RM_THESAURUS_WORD,THESAURUS_ID
EQUIPMENT_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID
RM_THESAURUS_WORD,THESAURUS_ID,RM_THESAURUS,THESAURUS_ID
SEIS_BIN_POINT_TRACE,INFO_ITEM_TYPE,RM_SEIS_TRACE,INFO_ITEM_TYPE
RM_AUX_CHANNEL,INFORMATION_ITEM_ID,RM_SEIS_TRACE,INFO_ITEM_TYPE
WORK_ORDER_COMPONENT,PHYSICAL_ITEM_ID,RM_PHYS_ITEM_ORIGIN,PHYSICAL_ITEM_ID
WORK_ORDER_COMPONENT,ORIGIN_SEQ_NO,RM_PHYS_ITEM_ORIGIN,PHYSICAL_ITEM_ID
RM_PHYS_ITEM_STORE,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID
RM_PHYS_ITEM_ORIGIN,PARENT_PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID
PPDM_RULE_COMPONENT,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID
PPDM_METRIC_COMPONENT,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID
RM_IMAGE_SECT,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID
RM_COPY_RECORD,OLD_PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID
WORK_ORDER_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
STRAT_FIELD_ACQTN,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
SP_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
SF_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
SEIS_RECORD,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
SEIS_INTERP_COMP,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
RM_MAP,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
RM_INFO_ITEM_STATUS,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
RM_INFO_ITEM_STATUS,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
RM_INFO_ITEM_MAINT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
RM_INFO_ITEM_DESC,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
RM_INFO_ITEM_BA,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
PPDM_METRIC_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
PDEN_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
PDEN_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
PALEO_SUM_COMP,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
PALEO_SUM_COMP,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
NOTIFICATION_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
FIN_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
FIN_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
FIELD_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
FACILITY_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
FACILITY_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
CONTRACT_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
CONTEST_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
CONSULT_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
CONSULT_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
CONSENT_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
BA_AUTHORITY_COMP,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
WELL_LOG_CURVE_SPLICE,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
SEIS_TRANS_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
SEIS_TRANS_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
SEIS_PROC_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
RM_WELL_LOG,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
RM_WELL_LOG,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
RM_SPATIAL_DATASET,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
RM_FOSSIL,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
RM_EQUIPMENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
RM_DOCUMENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
RM_COMPOSITE,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
RM_COMPOSITE,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
BA_ORGANIZATION_COMP,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID
AREA_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE
SP_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
SEIS_INSP_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
RM_DATA_STORE_ITEM,STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STORE_ID
RATE_SCHEDULE_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
PALEO_SUM_COMP,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
OBLIGATION_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
HSE_INCIDENT_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
FIN_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
EQUIPMENT_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
ENT_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID
CONTRACT_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID
CONTEST_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID
CONSULT_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
CONSULT_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID
BA_AUTHORITY_COMP,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
PROJECT_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STORE_ID
LITH_LOG_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID
LAND_RIGHT_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO
RM_DATA_STORE_HIER_LEVEL,PARENT_HIER_LEVEL_ID,RM_DATA_STORE_HIER_LEVEL,DATA_STORE_HIER_ID
RM_DATA_STORE,HIER_LEVEL_ID,RM_DATA_STORE_HIER_LEVEL,DATA_STORE_HIER_ID
RM_PHYS_ITEM_STORE,STORE_ID,RM_DATA_STORE,STORE_ID
RM_CIRCULATION,PHYSICAL_ITEM_ID,RM_DATA_CONTENT,INFO_ITEM_TYPE
RM_CIRCULATION,INFO_ITEM_TYPE,RM_DATA_CONTENT,DATA_CONTENT_SEQ_NO
RM_CIRCULATION,INFORMATION_ITEM_ID,RM_DATA_CONTENT,DATA_CONTENT_SEQ_NO
SEIS_TRANS_COMPONENT,CIRC_ID,RM_CIRCULATION,CIRC_ID
RM_CIRC_PROCESS,CIRC_ID,RM_CIRCULATION,CIRC_ID
SP_COMPONENT,RESTRICTION_ID,RESTRICTION,RESTRICTION_ID
SF_RESTRICTION,RESTRICTION_ID,RESTRICTION,RESTRICTION_VERSION
SEIS_LICENSE_COND,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_VERSION
RM_INFO_ITEM_CONTENT,RESTRICTION_ID,RESTRICTION,RESTRICTION_VERSION
REST_CONTACT,RESTRICTION_ID,RESTRICTION,RESTRICTION_VERSION
LAND_RIGHT_REST,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_ID
FIN_COMPONENT,RESTRICTION_ID,RESTRICTION,RESTRICTION_VERSION
CONSULT_COMPONENT,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_VERSION
BA_LICENSE_COND,RESTRICTION_ID,RESTRICTION,RESTRICTION_ID
CONSENT_COMPONENT,RESENT_ID,RESERVE_ENTITY,RESENT_ID
REPORT_HIER_USE,RESENT_ID,RESERVE_ENTITY,RESENT_ID
LITH_LOG_COMPONENT,RESENT_ID,RESERVE_ENTITY,RESENT_ID
RESENT_COMPONENT,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID
PALEO_SUM_COMP,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID
OBLIGATION_COMPONENT,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID
NOTIFICATION_COMPONENT,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID
FIELD_COMPONENT,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID
CONSENT_COMPONENT,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID
BA_AUTHORITY_COMP,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID
LAND_RIGHT_COMPONENT,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID
RM_INFO_ITEM_CONTENT,RESERVE_SUMMARY_OBS_NO,RESENT_VOL_SUMMARY,PRODUCT_TYPE
RM_INFO_ITEM_CONTENT,RESERVE_SUMMARY_ID,RESENT_VOL_SUMMARY,SUMMARY_OBS_NO
RM_INFO_ITEM_CONTENT,RESERVE_SUMMARY_ID,RESENT_VOL_SUMMARY,SUMMARY_ID
RM_INFO_ITEM_CONTENT,RESERVE_SUMMARY_ID,RESENT_VOL_SUMMARY,RESERVE_CLASS_ID
RM_INFO_ITEM_CONTENT,RESERVE_SUMMARY_ID,RESENT_VOL_SUMMARY,RESENT_ID
RM_INFO_ITEM_CONTENT,RESERVE_PRODUCT,RESENT_VOL_SUMMARY,SUMMARY_OBS_NO
RM_INFO_ITEM_CONTENT,RESERVE_CLASS_ID,RESENT_VOL_SUMMARY,PRODUCT_TYPE
RESENT_VOL_REVISION,SUMMARY_OBS_NO,RESENT_VOL_SUMMARY,SUMMARY_OBS_NO
RESENT_VOL_REVISION,SUMMARY_OBS_NO,RESENT_VOL_SUMMARY,PRODUCT_TYPE
RESENT_VOL_REVISION,RESERVE_CLASS_ID,RESENT_VOL_SUMMARY,SUMMARY_OBS_NO
PROJECT_COMPONENT,RESERVE_SUMMARY_OBS_NO,RESENT_VOL_SUMMARY,SUMMARY_OBS_NO
PROJECT_COMPONENT,RESERVE_PRODUCT_TYPE,RESENT_VOL_SUMMARY,SUMMARY_ID
PROJECT_COMPONENT,RESERVE_PRODUCT_TYPE,RESENT_VOL_SUMMARY,PRODUCT_TYPE
PROJECT_COMPONENT,RESERVE_CLASS_ID,RESENT_VOL_SUMMARY,RESERVE_CLASS_ID
RM_INFO_ITEM_CONTENT,RESERVE_REVISION_ID,RESENT_VOL_REVISION,REVISION_OBS_NO
RM_INFO_ITEM_CONTENT,RESERVE_PRODUCT,RESENT_VOL_REVISION,REVISION_OBS_NO
RM_INFO_ITEM_CONTENT,RESERVE_PRODUCT,RESENT_VOL_REVISION,RESERVE_CLASS_ID
RM_INFO_ITEM_CONTENT,RESENT_ID,RESENT_VOL_REVISION,REVISION_OBS_NO
FIN_COMPONENT,RESERVE_CLASS_ID,RESENT_VOL_REVISION,RESENT_ID
PROJECT_COMPONENT,RESERVE_REVISION_OBS_NO,RESENT_VOL_REVISION,RESERVE_CLASS_ID
PROJECT_COMPONENT,RESERVE_REVISION_OBS_NO,RESENT_VOL_REVISION,RESENT_ID
PROJECT_COMPONENT,RESERVE_REVISION_ID,RESENT_VOL_REVISION,PRODUCT_TYPE
PROJECT_COMPONENT,RESERVE_PRODUCT_TYPE,RESENT_VOL_REVISION,PRODUCT_TYPE
PROJECT_COMPONENT,RESENT_ID,RESENT_VOL_REVISION,REVISION_ID
RESENT_REVISION_CAT,PART_OF_CATEGORY_ID,RESENT_REVISION_CAT,REVISION_CATEGORY_ID
SP_COMPONENT,RESENT_RESERVE_CLASS_ID,RESENT_PRODUCT,RESENT_ID
SP_COMPONENT,RESENT_ID,RESENT_PRODUCT,RESENT_ID
RESENT_VOL_SUMMARY,PRODUCT_TYPE,RESENT_PRODUCT,RESERVE_CLASS_ID
RESENT_VOL_REVISION,PRODUCT_TYPE,RESENT_PRODUCT,RESERVE_CLASS_ID
RESENT_VOL_REVISION,RESENT_ID,RESENT_PRODUCT,PRODUCT_TYPE
RESENT_ECO_VOLUME,RESERVE_CLASS_ID,RESENT_ECO_RUN,ECONOMICS_RUN_ID
RESENT_ECO_SCHEDULE,RESERVE_CLASS_ID,RESENT_ECO_RUN,RESERVE_CLASS_ID
PDEN_RESENT_CLASS,RESERVE_CLASS_ID,RESENT_CLASS,RESERVE_CLASS_ID
INT_SET_COMPONENT,RESERVE_CLASS_ID,RESENT_CLASS,RESENT_ID
REPORT_HIER_USE,REPORT_HIERARCHY_ID,REPORT_HIER_LEVEL,COMPONENT_ID
REPORT_HIER_USE,REPORT_HIERARCHY_ID,REPORT_HIER_LEVEL,REPORT_HIERARCHY_ID
REPORT_HIER_LEVEL,PARENT_COMPONENT_ID,REPORT_HIER_LEVEL,REPORT_HIERARCHY_ID
OBLIG_PAYMENT,RATE_TYPE,RATE_SCHED_DETAIL,RATE_SCHEDULE_ID
SF_WASTE_DISPOSAL,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
SF_COMPONENT,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
SEIS_LICENSE,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
SEIS_BA_SERVICE,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
RATE_SCHED_DETAIL,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
RATE_SCHEDULE_COMPONENT,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
INSTRUMENT_COMPONENT,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
EQUIPMENT_COMPONENT,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
CONTEST_COMPONENT,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
BA_CONSORTIUM_SERVICE,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
LITH_LOG_COMPONENT,RATE_SCHEDULE_ID,RATE_SCHEDULE,RATE_SCHEDULE_ID
PROJECT_STATUS,PROJECT_ID,PROJECT_STEP,STEP_ID
PROJECT_COMPONENT,PROJECT_STEP_ID,PROJECT_STEP,PROJECT_ID
PROJECT_STEP_EQUIP,ROLE_SEQ_NO,PROJECT_EQUIP_ROLE,PROJECT_ID
PROJECT_STEP_EQUIP,EQUIPMENT_ROLE,PROJECT_EQUIP_ROLE,ROLE_SEQ_NO
PROJECT_STEP_EQUIP,PROJECT_ID,PROJECT_EQUIP_ROLE,ROLE_SEQ_NO
PROJECT_STEP_BA,ROLE,PROJECT_BA_ROLE,PROJECT_ID
PROJECT_STEP_BA,BUSINESS_ASSOCIATE,PROJECT_BA_ROLE,ROLE
PROJECT_STEP_BA,PROJECT_ID,PROJECT_BA_ROLE,ROLE
SAMPLE_ANAL_COMPONENT,PROJECT_ID,PROJECT,PROJECT_ID
RATE_SCHEDULE_COMPONENT,PROJECT_ID,PROJECT,PROJECT_ID
