TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME,ID
ENT_COMPONENT,SEIS_SET_TYPE,SEIS_SET,SEIS_SET_ID,5443
CONTRACT_COMPONENT,SEIS_SET_ID,SEIS_SET,SEIS_SET_TYPE,5444
CONTRACT_COMPONENT,SEIS_SET_ID,SEIS_SET,SEIS_SET_ID,5445
CONTEST_COMPONENT,SEIS_SET_TYPE,SEIS_SET,SEIS_SET_TYPE,5446
APPLICATION_COMPONENT,SEIS_SET_TYPE,SEIS_SET,SEIS_SET_TYPE,5447
APPLICATION_COMPONENT,SEIS_SET_TYPE,SEIS_SET,SEIS_SET_ID,5448
APPLICATION_COMPONENT,SEIS_SET_ID,SEIS_SET,SEIS_SET_TYPE,5449
SEIS_TRANS_COMPONENT,SEIS_SET_ID,SEIS_SET,SEIS_SET_TYPE,5450
SEIS_PROC_SET,SEIS_SET_TYPE,SEIS_SET,SEIS_SET_ID,5451
SEIS_GROUP_COMP,INPUT_SEIS_SET_ID,SEIS_SET,SEIS_SET_TYPE,5452
SEIS_3D,SEIS_SET_TYPE,SEIS_SET,SEIS_SET_TYPE,5453
LITH_LOG_COMPONENT,SEIS_SET_ID,SEIS_SET,SEIS_SET_ID,5454
LAND_RIGHT_COMPONENT,SEIS_SET_TYPE,SEIS_SET,SEIS_SET_TYPE,5455
LAND_RIGHT_COMPONENT,SEIS_SET_ID,SEIS_SET,SEIS_SET_ID,5456
AREA_COMPONENT,SEIS_SET_ID,SEIS_SET,SEIS_SET_TYPE,5457
SEIS_RECVR_SETUP,RCVR_MAKE,SEIS_RECVR_MAKE,SEIS_RCVR_MAKE,5458
SEIS_INTERP_COMP,PROC_SET_TYPE,SEIS_PROC_STEP_COMPONENT,PROCESS_STEP_ID,5459
SEIS_INTERP_COMP,PROC_SET_TYPE,SEIS_PROC_STEP_COMPONENT,SEIS_PROC_SET_ID,5460
SEIS_INTERP_COMP,PROC_SET_ID,SEIS_PROC_STEP_COMPONENT,PROCESS_STEP_ID,5461
SEIS_INTERP_COMP,PROC_COMPONENT_ID,SEIS_PROC_STEP_COMPONENT,PROCESS_STEP_ID,5462
SEIS_INTERP_COMP,PROCESS_STEP_ID,SEIS_PROC_STEP_COMPONENT,SEIS_SET_TYPE,5463
SEIS_INTERP_COMP,PROCESS_STEP_ID,SEIS_PROC_STEP_COMPONENT,SEIS_PROC_SET_ID,5464
SEIS_PROC_PLAN_STEP,SEIS_PROC_PLAN_ID,SEIS_PROC_PLAN,SEIS_PROC_PLAN_ID,5465
SEIS_INTERP_COMP,PROC_COMPONENT_ID,SEIS_PROC_COMPONENT,COMPONENT_ID,5466
SEIS_INTERP_COMP,PROC_COMPONENT_ID,SEIS_PROC_COMPONENT,SEIS_PROC_SET_ID,5467
OBLIGATION_COMPONENT,SEIS_SET_ID,SEIS_POINT_FLOW,SEIS_SET_ID,5468
SEIS_POINT_FLOW_DESC,FLOW_ID,SEIS_POINT_FLOW,SEIS_POINT_ID,5469
SEIS_POINT_FLOW_DESC,FLOW_ID,SEIS_POINT_FLOW,SEIS_SET_ID,5470
SEIS_POINT_FLOW_DESC,SEIS_SET_ID,SEIS_POINT_FLOW,SEIS_SET_TYPE,5471
SEIS_VELOCITY,SEIS_SET_TYPE,SEIS_POINT,SEIS_SET_TYPE,5472
SEIS_SP_SURVEY,SEIS_POINT_ID,SEIS_POINT,SEIS_SET_TYPE,5473
SEIS_PICK,SEIS_POINT_SET_TYPE,SEIS_POINT,SEIS_SET_TYPE,5474
SEIS_PICK,SEIS_POINT_SET_ID,SEIS_POINT,SEIS_POINT_ID,5475
SEIS_PICK,SEIS_POINT_SET_ID,SEIS_POINT,SEIS_SET_ID,5476
SEIS_ACTIVITY,SEIS_SET_TYPE,SEIS_POINT,SEIS_SET_TYPE,5477
SEIS_ACTIVITY,FIRST_SEIS_POINT_ID,SEIS_POINT,SEIS_SET_TYPE,5478
SEIS_POINT_VERSION,SEIS_POINT_ID,SEIS_POINT,SEIS_SET_TYPE,5479
SEIS_POINT_VERSION,SEIS_LINE_ID,SEIS_POINT,SEIS_SET_TYPE,5480
SEIS_POINT_SUMMARY,SEIS_SET_TYPE,SEIS_POINT,SEIS_SET_ID,5481
SEIS_POINT_FLOW,SEIS_SET_ID,SEIS_POINT,SEIS_SET_ID,5482
SEIS_CHANNEL,SEIS_SET_TYPE,SEIS_POINT,SEIS_POINT_ID,5483
SEIS_CHANNEL,SEIS_SET_TYPE,SEIS_POINT,SEIS_SET_TYPE,5484
SEIS_CHANNEL,SEIS_SET_ID,SEIS_POINT,SEIS_SET_TYPE,5485
SEIS_PATCH_DESC,PATCH_ID,SEIS_PATCH,PATCH_ID,5486
RM_INFO_ITEM_CONTENT,SEIS_PATCH_ID,SEIS_PATCH,PATCH_ID,5487
SEIS_SEGMENT,SEIS_LINE_SET_TYPE,SEIS_LINE,SEIS_LINE_ID,5488
SEIS_LICENSE,SEIS_LICENSE_TYPE,SEIS_LICENSE_TYPE,GRANTED_BY_BA_ID,5489
SEIS_LICENSE_VIOLATION,SEIS_SET_ID,SEIS_LICENSE_COND,SEIS_SET_ID,5490
SF_COMPONENT,SEIS_SET_TYPE,SEIS_LICENSE,SEIS_SET_ID,5491
SF_COMPONENT,SEIS_LICENSE_ID,SEIS_LICENSE,SEIS_SET_ID,5492
SEIS_LICENSE_VIOLATION,LICENSE_ID,SEIS_LICENSE,SEIS_SET_TYPE,5493
SEIS_LICENSE_STATUS,LICENSE_ID,SEIS_LICENSE,SEIS_SET_ID,5494
SEIS_LICENSE_COND,SEIS_SET_TYPE,SEIS_LICENSE,LICENSE_ID,5495
SEIS_LICENSE_COND,SEIS_SET_TYPE,SEIS_LICENSE,SEIS_SET_ID,5496
SEIS_LICENSE,REL_SEIS_SET_ID,SEIS_LICENSE,SEIS_SET_ID,5497
SEIS_LICENSE,REL_LICENSE_ID,SEIS_LICENSE,LICENSE_ID,5498
RM_INFO_ITEM_CONTENT,SEIS_SET_ID,SEIS_LICENSE,SEIS_SET_ID,5499
PPDM_RULE_COMPONENT,SEIS_SET_ID,SEIS_LICENSE,LICENSE_ID,5500
PPDM_RULE_COMPONENT,SEIS_LICENSE_ID,SEIS_LICENSE,SEIS_SET_ID,5501
PPDM_METRIC_COMPONENT,SEIS_SET_TYPE,SEIS_LICENSE,LICENSE_ID,5502
PPDM_METRIC_COMPONENT,SEIS_SET_ID,SEIS_LICENSE,SEIS_SET_TYPE,5503
CONSULT_COMPONENT,SEIS_SET_ID,SEIS_LICENSE,LICENSE_ID,5504
PROJECT_COMPONENT,SEIS_SET_TYPE,SEIS_LICENSE,LICENSE_ID,5505
SEIS_INTERP_LOAD,SEIS_SET_TYPE,SEIS_INTERP_SET,SEIS_SET_TYPE,5506
SEIS_INTERP_COMP,SEIS_SET_TYPE,SEIS_INTERP_SET,SEIS_SET_TYPE,5507
SEIS_INTERP_COMP,INTERP_SET_ID,SEIS_INTERP_SET,INTERP_SET_ID,5508
SEIS_INTERP_LOAD_PARM,PROCESS_STEP_ID,SEIS_INTERP_LOAD,INTERP_SET_ID,5509
SEIS_INTERP_LOAD_PARM,SEIS_SET_TYPE,SEIS_INTERP_LOAD,SEIS_SET_TYPE,5510
SEIS_INTERP_LOAD_PARM,INTERP_SET_ID,SEIS_INTERP_LOAD,SEIS_SET_TYPE,5511
SEIS_INTERP_LOAD,SEIS_SET_TYPE,SEIS_INTERP_COMP,COMPONENT_ID,5512
SEIS_INTERP_LOAD,SEIS_SET_TYPE,SEIS_INTERP_COMP,INTERP_SET_ID,5513
SEIS_VELOCITY,SEIS_SET_TYPE,SEIS_BIN_POINT,SEIS_SET_ID,5514
SEIS_VELOCITY,BIN_SOURCE,SEIS_BIN_POINT,SEIS_SET_ID,5515
SEIS_VELOCITY,BIN_GRID_ID,SEIS_BIN_POINT,BIN_GRID_ID,5516
SEIS_PICK,BIN_SOURCE,SEIS_BIN_POINT,BIN_GRID_SOURCE,5517
SEIS_PICK,BIN_SOURCE,SEIS_BIN_POINT,BIN_GRID_ID,5518
SEIS_PICK,BIN_SEIS_SET_TYPE,SEIS_BIN_POINT,SEIS_SET_ID,5519
SEIS_PICK,BIN_SEIS_SET_ID,SEIS_BIN_POINT,BIN_GRID_ID,5520
SEIS_PICK,BIN_SEIS_SET_ID,SEIS_BIN_POINT,SEIS_SET_ID,5521
SEIS_BIN_POINT_VERSION,BIN_POINT_ID,SEIS_BIN_POINT,BIN_POINT_ID,5522
SEIS_BIN_POINT_VERSION,BIN_GRID_ID,SEIS_BIN_POINT,BIN_GRID_SOURCE,5523
SEIS_BIN_POINT_VERSION,SEIS_SET_TYPE,SEIS_BIN_POINT,BIN_GRID_SOURCE,5524
SEIS_BIN_POINT_VERSION,SEIS_SET_ID,SEIS_BIN_POINT,SEIS_SET_ID,5525
SEIS_BIN_POINT_TRACE,BIN_GRID_SOURCE,SEIS_BIN_POINT,BIN_POINT_ID,5526
SEIS_BIN_POINT_TRACE,BIN_GRID_SOURCE,SEIS_BIN_POINT,BIN_GRID_SOURCE,5527
SEIS_BIN_POINT_TRACE,SEIS_SET_ID,SEIS_BIN_POINT,BIN_GRID_SOURCE,5528
SP_COMPONENT,SEIS_BIN_GRID_ID,SEIS_BIN_GRID,SEIS_SET_TYPE,5529
SEIS_VELOCITY_VOLUME,BIN_GRID_SEIS_SET_TYPE,SEIS_BIN_GRID,SEIS_SET_ID,5530
SEIS_VELOCITY_VOLUME,BIN_GRID_ID,SEIS_BIN_GRID,SOURCE,5531
SEIS_VELOCITY_VOLUME,BIN_GRID_ID,SEIS_BIN_GRID,BIN_GRID_ID,5532
SEIS_VELOCITY_VOLUME,BIN_GRID_ID,SEIS_BIN_GRID,SEIS_SET_ID,5533
SEIS_SET_GEOMETRY,BIN_SOURCE,SEIS_BIN_GRID,SEIS_SET_ID,5534
SEIS_SET_GEOMETRY,SEIS_SET_ID,SEIS_BIN_GRID,BIN_GRID_ID,5535
SEIS_BIN_POINT,BIN_GRID_ID,SEIS_BIN_GRID,SOURCE,5536
SEIS_BIN_POINT,SEIS_SET_TYPE,SEIS_BIN_GRID,SEIS_SET_ID,5537
SEIS_BIN_OUTLINE,BIN_GRID_SOURCE,SEIS_BIN_GRID,SOURCE,5538
SEIS_BIN_ORIGIN,INPUT_SEIS_SET_TYPE,SEIS_BIN_GRID,SEIS_SET_ID,5539
SEIS_BIN_ORIGIN,INPUT_SEIS_SET_ID,SEIS_BIN_GRID,BIN_GRID_ID,5540
SEIS_BIN_ORIGIN,BIN_GRID_SOURCE,SEIS_BIN_GRID,SEIS_SET_TYPE,5541
SEIS_BIN_ORIGIN,BIN_GRID_SOURCE,SEIS_BIN_GRID,SEIS_SET_ID,5542
SEIS_BIN_ORIGIN,BIN_GRID_ID,SEIS_BIN_GRID,SOURCE,5543
SEIS_BIN_ORIGIN,BIN_GRID_ID,SEIS_BIN_GRID,SEIS_SET_TYPE,5544
SEIS_BIN_ORIGIN,SEIS_SET_ID,SEIS_BIN_GRID,SOURCE,5545
SEIS_BIN_ORIGIN,SEIS_SET_ID,SEIS_BIN_GRID,SEIS_SET_TYPE,5546
SEIS_BIN_ORIGIN,SEIS_SET_ID,SEIS_BIN_GRID,SEIS_SET_ID,5547
OBLIGATION_COMPONENT,SEIS_SET_TYPE,SEIS_BA_SERVICE,SERVICE_SEQ_NO,5548
OBLIGATION_COMPONENT,SEIS_SET_TYPE,SEIS_BA_SERVICE,PROVIDED_BY,5549
OBLIGATION_COMPONENT,SEIS_SET_TYPE,SEIS_BA_SERVICE,SEIS_SET_ID,5550
OBLIGATION_COMPONENT,SEIS_SERVICE_SEQ_NO,SEIS_BA_SERVICE,PROVIDED_BY,5551
SEIS_SET_COMPONENT,SEIS_ACTIVITY_OBS_NO,SEIS_ACTIVITY,ACTIVITY_OBS_NO,5552
SAMPLE_WATER_ANAL_DTL,ANALYSIS_SOURCE,SAMPLE_WATER_ANALYSIS,WATER_ANAL_OBS_NO,5553
SAMPLE_OIL_VISCOSITY,ANALYSIS_ID,SAMPLE_OIL_ANALYSIS,ANALYSIS_SOURCE,5554
SAMPLE_OIL_ANAL_DETAIL,OIL_ANALYSIS_OBS_NO,SAMPLE_OIL_ANALYSIS,ANALYSIS_SOURCE,5555
SAMPLE_GAS_ANAL_DETAIL,ANALYSIS_ID,SAMPLE_GAS_ANALYSIS,FLUID_TYPE,5556
WORK_ORDER_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,SOURCE,5557
WELL_MUD_PROPERTY,SAMPLE_ANALYSIS_SOURCE,SAMPLE_ANALYSIS,SOURCE,5558
SP_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,SOURCE,5559
SP_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID,5560
SEIS_INSP_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,SOURCE,5561
SAMPLE_GAS_ANALYSIS,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID,5562
SAMPLE_ANAL_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE,5563
RESENT_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,SOURCE,5564
RATE_SCHEDULE_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE,5565
PPDM_METRIC_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID,5566
PDEN_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,SOURCE,5567
PDEN_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID,5568
PALEO_SUM_COMP,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID,5569
NOTIFICATION_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE,5570
INT_SET_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE,5571
INT_SET_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID,5572
HSE_INCIDENT_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID,5573
HSE_INCIDENT_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE,5574
CONTEST_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,SOURCE,5575
CLASS_LEVEL_COMPONENT,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID,5576
BA_AUTHORITY_COMP,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID,5577
APPLICATION_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID,5578
LAND_RIGHT_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,SOURCE,5579
EQUIPMENT_COMPONENT,SAMPLE_ANAL_SOURCE,SAMPLE_ANALYSIS,ANALYSIS_ID,5580
BA_ORGANIZATION_COMP,ANALYSIS_ID,SAMPLE_ANALYSIS,SOURCE,5581
BA_ORGANIZATION_COMP,ANALYSIS_ID,SAMPLE_ANALYSIS,ANALYSIS_ID,5582
WELL_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5583
STRAT_UNIT_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID,5584
STRAT_UNIT_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5585
PROD_STRING_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID,5586
PPDM_RULE_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5587
PPDM_METRIC_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5588
POOL_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5589
PDEN_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID,5590
PALEO_SUM_COMP,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5591
INT_SET_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID,5592
HSE_INCIDENT_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID,5593
FIN_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5594
FIELD_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID,5595
CONTRACT_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID,5596
CONTEST_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5597
CONSULT_COMPONENT,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_ID,5598
BA_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_ID,5599
BA_AUTHORITY_COMP,THESAURUS_WORD_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5600
RM_THESAURUS_WORD_XREF,THESAURUS_WORD_ID2,RM_THESAURUS_WORD,THESAURUS_ID,5601
RM_THESAURUS_WORD_XREF,THESAURUS_ID2,RM_THESAURUS_WORD,THESAURUS_ID,5602
AREA_COMPONENT,THESAURUS_ID,RM_THESAURUS_WORD,THESAURUS_WORD_ID,5603
RM_TRACE_HEADER,INFO_ITEM_TYPE,RM_SEIS_TRACE,INFORMATION_ITEM_ID,5604
RM_AUX_CHANNEL,INFO_ITEM_TYPE,RM_SEIS_TRACE,INFO_ITEM_TYPE,5605
WELL_COMPONENT,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID,5606
OBLIGATION_COMPONENT,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID,5607
HSE_INCIDENT_COMPONENT,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID,5608
SEIS_TRANS_COMPONENT,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID,5609
RM_FILE_CONTENT,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID,5610
PALEO_FOSSIL_LIST,PHYSICAL_ITEM_ID,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID,5611
WORK_ORDER_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5612
WELL_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5613
WELL_ACTIVITY_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5614
STRAT_FIELD_ACQTN,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5615
SF_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5616
SEIS_SET_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5617
SEIS_RECORD,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5618
SEIS_INTERP_COMP,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5619
SAMPLE_ANAL_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5620
SAMPLE_ANAL_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5621
RM_MAP,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5622
RM_INFO_ITEM_ORIGIN,PARENT_INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5623
RM_INFO_ITEM_GEOMETRY,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5624
RM_INFO_ITEM_DESC,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5625
RM_INFO_ITEM_CONTENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5626
RM_INFO_COORD_QUALITY,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5627
RM_INFO_COORD_QUALITY,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5628
RM_CREATOR,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5629
RESENT_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5630
RATE_SCHEDULE_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5631
PROD_STRING_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5632
OBLIGATION_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5633
OBLIGATION_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5634
NOTIFICATION_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5635
INT_SET_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5636
INT_SET_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5637
EQUIPMENT_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5638
APPLICATION_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5639
SEIS_PROC_COMPONENT,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5640
RM_SEIS_TRACE,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5641
RM_SEIS_TRACE,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5642
RM_FOSSIL,INFO_ITEM_TYPE,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5643
PROJECT_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5644
LITH_LOG_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,5645
LITH_LOG_COMPONENT,INFORMATION_ITEM_ID,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,5646
RM_IMAGE_LOC,PHYSICAL_ITEM_ID,RM_IMAGE_SECT,PHYSICAL_ITEM_ID,5647
RM_IMAGE_COMP,PHYSICAL_ITEM_ID,RM_IMAGE_SECT,IMAGE_SECTION_ID,5648
WELL_ACTIVITY_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID,5649
SP_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STORE_ID,5650
PPDM_RULE_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,5651
PPDM_METRIC_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID,5652
PDEN_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,5653
PDEN_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID,5654
NOTIFICATION_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID,5655
INSTRUMENT_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,5656
HSE_INCIDENT_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STORE_ID,5657
FIN_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,5658
FIN_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID,5659
FACILITY_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STORE_ID,5660
ENT_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,5661
PROJECT_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,5662
POOL_COMPONENT,STORE_STRUCTURE_OBS_NO,RM_DATA_STORE_STRUCTURE,STORE_ID,5663
LITH_LOG_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,5664
AREA_COMPONENT,STORE_ID,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,5665
RM_DATA_STORE_HIER_LEVEL,DATA_STORE_HIER_ID,RM_DATA_STORE_HIER_LEVEL,HIER_LEVEL_ID,5666
RM_INFO_ITEM_CONTENT,PHYSICAL_ITEM_ID,RM_CUSTODY,PHYSICAL_ITEM_ID,5667
RM_INFO_ITEM_CONTENT,PHYSICAL_ITEM_CUSTODY_ID,RM_CUSTODY,PHYSICAL_ITEM_ID,5668
WELL_LICENSE_COND,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_VERSION,5669
SF_RESTRICTION,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_ID,5670
SEIS_LICENSE_COND,RESTRICTION_ID,RESTRICTION,RESTRICTION_ID,5671
RM_INFO_ITEM_CONTENT,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_VERSION,5672
REST_CONTACT,RESTRICTION_ID,RESTRICTION,RESTRICTION_ID,5673
PPDM_RULE_COMPONENT,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_ID,5674
FIN_COMPONENT,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_ID,5675
FIN_COMPONENT,RESTRICTION_ID,RESTRICTION,RESTRICTION_ID,5676
CONSULT_COMPONENT,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_ID,5677
CONSULT_COMPONENT,RESTRICTION_ID,RESTRICTION,RESTRICTION_ID,5678
CONSENT_COMPONENT,RESTRICTION_ID,RESTRICTION,RESTRICTION_VERSION,5679
CONSENT_COMPONENT,RESTRICTION_ID,RESTRICTION,RESTRICTION_ID,5680
BA_LICENSE_COND,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_VERSION,5681
FACILITY_LIC_COND,RESTRICTION_VERSION,RESTRICTION,RESTRICTION_VERSION,5682
WORK_ORDER_COMPONENT,RESENT_ID,RESERVE_ENTITY,RESENT_ID,5683
SP_COMPONENT,RESENT_ID,RESERVE_ENTITY,RESENT_ID,5684
RESENT_COMPONENT,RESENT_ID,RESERVE_ENTITY,RESENT_ID,5685
PALEO_SUM_COMP,RESENT_ID,RESERVE_ENTITY,RESENT_ID,5686
ENT_COMPONENT,RESENT_ID,RESERVE_ENTITY,RESENT_ID,5687
CONTRACT_COMPONENT,RESENT_ID,RESERVE_ENTITY,RESENT_ID,5688
RESENT_CLASS,RESENT_ID,RESERVE_ENTITY,RESENT_ID,5689
RESERVE_CLASS_CALC,FORMULA_ID,RESERVE_CLASS_FORMULA,FORMULA_ID,5690
SP_COMPONENT,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID,5691
PPDM_RULE_COMPONENT,RESERVE_CLASS_ID,RESERVE_CLASS,RESERVE_CLASS_ID,5692
